날짜,고가,저가,종가,MA-5,MA-15,EMA-5,EMA-15,RSI
2001-03-07,4010,3900,4000,3774.0,3953.3333333333335,3845.9230044089973,3904.6378309776924,50.714285714285715
2001-03-08,4010,3910,4010,3828.0,3955.3333333333335,3900.615336272665,3917.808102105481,45.23809523809524
2001-03-09,3940,3820,3840,3874.0,3936.0,3880.410224181777,3908.0820893422956,34.35114503816794
2001-03-12,3760,3649,3670,3864.0,3897.3333333333335,3810.273482787851,3878.3218281745085,31.69014084507043
2001-03-13,3650,3540,3640,3832.0,3860.6666666666665,3753.515655191901,3848.531599652695,28.57142857142857
2001-03-14,3910,3780,3900,3812.0,3838.0,3802.343770127934,3854.9651496961083,41.77215189873418
2001-03-15,3930,3760,3920,3794.0,3822.0,3841.562513418623,3863.0945059840947,46.89655172413793
2001-03-16,3920,3829,3890,3804.0,3814.0,3857.708342279082,3866.4576927360827,51.90839694656488
2001-03-19,3880,3770,3800,3830.0,3811.3333333333335,3838.472228186055,3858.1504811440723,48.57142857142857
2001-03-20,3920,3819,3820,3866.0,3810.0,3832.3148187907036,3853.3816710010633,51.0948905109489
2001-03-21,3900,3700,3870,3860.0,3815.3333333333335,3844.8765458604694,3855.45896212593,54.744525547445264
2001-03-22,3990,3920,3980,3872.0,3831.3333333333335,3889.917697240313,3871.026591860189,63.7037037037037
2001-03-23,4370,4080,4300,3954.0,3877.3333333333335,4026.611798160209,3924.6482678776656,68.58974358974359
2001-03-26,4430,4340,4340,4062.0,3918.6666666666665,4131.074532106806,3976.5672343929573,67.76315789473685
2001-03-27,4310,4120,4150,4128.0,3942.0,4137.383021404537,3998.2463300938375,54.966887417218544
2001-03-29,4180,4039,4090,4206.0,3957.3333333333335,4124.392453957573,4026.3135964780945,58.992805755395686
2001-03-30,4170,4040,4160,4178.0,3978.6666666666665,4136.261635971716,4043.0243969183325,68.9922480620155
2001-04-02,4100,3959,3990,4108.0,4000.0,4087.5077573144777,4036.396347303541,62.23776223776223
2001-04-03,3869,3789,3800,4038.0,4010.6666666666665,3991.671838209652,4006.8468038905985,46.3235294117647
2001-04-04,3739,3630,3660,3940.0,3994.6666666666665,3881.114558806435,3963.4909534042736,41.21621621621621
2001-04-06,3960,3780,3840,3890.0,3989.3333333333335,3867.409705870957,3948.0545842287393,48.466257668711656
2001-04-09,3810,3710,3710,3800.0,3977.3333333333335,3814.9398039139714,3918.297761200147,47.305389221556894
2001-04-10,3740,3610,3640,3730.0,3966.6666666666665,3756.626535942648,3883.5105410501283,44.76744186046511
2001-04-11,3800,3720,3720,3714.0,3960.0,3744.4176906284324,3863.0717234188623,45.714285714285715
2001-04-12,4090,3900,4010,3784.0,3969.3333333333335,3832.9451270856216,3881.4377579915044,50.77720207253885
2001-04-13,4150,4030,4060,3828.0,3974.6666666666665,3908.630084723748,3903.7580382425663,42.7710843373494
2001-04-16,4080,3939,3940,3874.0,3950.6666666666665,3919.0867231491657,3908.2882834622455,38.50574712643678
2001-04-17,4020,3850,3970,3940.0,3926.0,3936.0578154327777,3916.0022480294647,44.30379746835443
2001-04-18,4280,4069,4280,4052.0,3934.6666666666665,4050.7052102885186,3961.5019670257816,53.439153439153436
2001-04-19,4919,4580,4700,4190.0,3971.3333333333335,4267.136806859013,4053.814221147559,63.55555555555556
2001-04-20,4780,4490,4490,4276.0,3998.0,4341.4245379060085,4108.337443504114,56.903765690376574
2001-04-23,4610,4470,4540,4396.0,4023.3333333333335,4407.616358604006,4162.2952630661,62.114537444933916
2001-04-24,4420,4330,4400,4482.0,4050.6666666666665,4405.077572402671,4192.0083551828375,63.51351351351351
2001-04-25,4520,4320,4520,4530.0,4098.666666666667,4443.3850482684475,4233.007310784983,69.54545454545455
2001-04-26,4600,4450,4470,4484.0,4152.666666666667,4452.256698845632,4262.63139693686,65.21739130434783
2001-04-27,4450,4310,4340,4454.0,4186.0,4414.837799230421,4272.302472319752,65.21739130434783
2001-04-30,4620,4410,4580,4462.0,4244.0,4469.8918661536145,4310.764663279783,70.98214285714286
2001-05-03,4620,4490,4600,4514.0,4365.333333333333,4537.729718290496,4376.366695323584,65.60846560846561
2001-05-04,4510,4410,4460,4512.0,4395.333333333333,4511.819812193664,4386.820858408137,60.101010101010104
2001-05-07,4630,4480,4600,4564.0,4431.333333333333,4541.213208129109,4413.46825110712,66.5
2001-05-08,4620,4520,4590,4566.0,4474.666666666667,4557.475472086073,4435.534719718729,65.65656565656566
2001-05-09,4580,4490,4500,4550.0,4510.0,4538.316981390715,4443.592879753888,56.25
2001-05-11,4470,4400,4410,4520.0,4505.333333333333,4487.029769506985,4445.56329856157,46.721311475409834
2001-05-14,4460,4400,4430,4486.0,4501.333333333333,4468.01984633799,4443.617886241374,45.3781512605042
2001-05-15,4450,4290,4340,4436.0,4488.0,4425.346564225327,4430.665650461203,47.368421052631575
2001-05-16,4370,4200,4210,4378.0,4475.333333333333,4353.564376150218,4403.082444153552,36.52173913043479
2001-05-17,4430,4340,4430,4364.0,4469.333333333333,4379.042917433479,4406.447138634358,48.48484848484849
2001-05-18,4420,4340,4410,4364.0,4465.333333333333,4389.361944955653,4406.891246305064,52.892561983471076
2001-05-21,4620,4430,4580,4394.0,4481.333333333333,4452.907963303769,4428.529840516931,50.0
2001-05-22,4780,4620,4620,4450.0,4484.0,4508.60530886918,4452.463610452314,51.694915254237294
2001-05-23,4759,4580,4700,4548.0,4492.0,4572.40353924612,4483.405659145775,54.03225806451612
2001-05-24,4600,4510,4530,4568.0,4487.333333333333,4558.26902616408,4489.2299517525535,52.75590551181102
2001-05-25,4650,4430,4440,4574.0,4486.0,4518.84601744272,4483.076207783484,43.44262295081967
2001-05-28,4480,4380,4450,4548.0,4476.0,4495.897344961813,4478.941681810549,44.26229508196721
2001-05-29,4640,4430,4640,4552.0,4479.333333333333,4543.931563307876,4499.07397158423,55.30303030303031
2001-05-30,4530,4450,4470,4506.0,4477.333333333333,4519.287708871918,4495.439725136202,48.99328859060403
2001-05-31,4340,4190,4240,4448.0,4460.0,4426.191805914612,4463.509759494176,44.785276073619634
2001-06-05,4240,4040,4060,4250.0,4417.333333333333,4235.167942493219,4367.234077161138,45.22292993630574
2001-06-07,4310,4080,4280,4212.0,4422.0,4250.111961662146,4356.329817515996,45.22292993630574
2001-06-08,4510,4400,4470,4258.0,4424.666666666667,4323.407974441431,4370.538590326497,51.724137931034484
2001-06-11,4380,4280,4280,4266.0,4416.0,4308.938649627621,4359.221266535685,41.477272727272734
2001-06-12,4300,4210,4220,4262.0,4392.0,4279.292433085081,4341.818608218724,38.764044943820224
2001-06-13,4310,4200,4280,4306.0,4369.333333333333,4279.528288723388,4334.0912821913835,38.06818181818182
2001-06-14,4310,4200,4230,4296.0,4338.0,4263.018859148926,4321.07987191746,40.85365853658536
2001-06-15,4200,4120,4190,4240.0,4315.333333333333,4238.679239432618,4304.694887927777,42.13836477987421
2001-06-18,4180,4080,4100,4204.0,4292.666666666667,4192.452826288412,4279.108026936805,39.52095808383234
2001-06-19,4170,4080,4110,4182.0,4270.0,4164.968550858942,4257.9695235697045,32.214765100671144
2001-06-20,4070,3990,4000,4126.0,4227.333333333333,4109.979033905962,4225.723333123491,33.56643356643356
2001-06-21,4040,3920,3960,4072.0,4193.333333333333,4059.986022603975,4192.507916483055,38.70967741935484
2001-06-22,3940,3820,3870,4008.0,4168.666666666667,3996.6573484026503,4152.194426922673,36.090225563909776
2001-06-26,3900,3779,3780,3896.0,4113.333333333333,3896.292154845623,4074.805108112672,38.70967741935484
2001-06-27,3800,3700,3720,3840.0,4090.6666666666665,3837.5281032304156,4030.454469598588,24.074074074074076
2001-06-28,3790,3690,3750,3798.0,4055.3333333333335,3808.3520688202775,3995.397660898764,10.869565217391312
2001-06-29,3850,3800,3840,3792.0,4013.3333333333335,3818.901379213519,3975.9729532864185,23.170731707317074
2001-07-02,3880,3810,3860,3790.0,3985.3333333333335,3832.6009194756793,3961.476334125616,26.92307692307692
2001-07-03,3909,3870,3890,3812.0,3963.3333333333335,3851.7339463171197,3952.5417923599143,24.0
2001-07-04,3939,3840,3940,3856.0,3940.6666666666665,3881.1559642114134,3950.974068314925,30.66666666666667
2001-07-05,3950,3859,3860,3878.0,3916.0,3874.1039761409425,3939.602309775559,29.113924050632903
2001-07-06,3770,3649,3670,3844.0,3881.3333333333335,3806.0693174272956,3905.902021053614,25.842696629213478
2001-07-09,3540,3390,3420,3756.0,3836.0,3677.3795449515305,3845.1642684219123,19.469026548672574
2001-07-10,3489,3390,3400,3658.0,3788.6666666666665,3584.9196966343543,3789.5187348691734,21.15384615384616
2001-07-11,3410,3280,3380,3546.0,3747.3333333333335,3516.61313108957,3738.328893010527,21.568627450980387
2001-07-12,3560,3460,3520,3478.0,3718.0,3517.742087393047,3711.037781384211,33.64485981308411
2001-07-13,3640,3360,3400,3424.0,3686.6666666666665,3478.494724928698,3672.158058711185,30.25210084033614
2001-07-16,3390,3259,3340,3408.0,3651.3333333333335,3432.3298166191325,3630.6383013722866,31.034482758620683
2001-07-18,3420,3329,3350,3398.0,3622.6666666666665,3404.886544412755,3595.5585137007506,33.33333333333333
2001-07-19,3539,3310,3540,3430.0,3610.6666666666665,3449.924362941837,3588.6136994881567,41.732283464566926
2001-07-20,3600,3470,3520,3430.0,3595.3333333333335,3473.2829086278916,3580.036987052137,36.666666666666664
2001-07-23,3500,3430,3460,3442.0,3570.0,3468.8552724185947,3565.03236367062,33.87096774193549
2001-07-24,3510,3400,3470,3468.0,3544.0,3469.2368482790635,3553.1533182117923,32.786885245901644
2001-07-25,3589,3440,3570,3512.0,3522.6666666666665,3502.824565519376,3555.2591534353182,35.43307086614173
2001-07-26,3650,3590,3630,3530.0,3502.0,3545.2163770129177,3564.6017592559033,40.800000000000004
2001-07-27,3790,3689,3710,3568.0,3492.0,3600.144251341945,3582.7765393489153,51.75438596491228
2001-07-31,3810,3720,3790,3682.0,3519.3333333333335,3687.8418894853094,3622.594537939013,70.52631578947368
2001-08-01,3989,3810,3960,3760.0,3556.6666666666665,3778.561259656873,3664.7702206966364,76.36363636363636
2001-08-02,4040,3880,3910,3816.0,3592.0,3822.374173104582,3695.423943109557,69.3069306930693
2001-08-03,4020,3950,3990,3872.0,3623.3333333333335,3878.2494487363883,3732.2459502208626,80.41237113402062
2001-08-06,4000,3899,3980,3926.0,3662.0,3912.166299157592,3763.215206443255,84.78260869565217
2001-08-07,3900,3810,3860,3940.0,3696.6666666666665,3894.777532771728,3775.313305637848,74.75728155339806
2001-08-08,3840,3740,3800,3908.0,3726.6666666666665,3863.185021847819,3778.399142433117,64.44444444444444
2001-08-09,3730,3659,3660,3858.0,3734.6666666666665,3795.4566812318794,3763.5992496289773,56.86274509803922
2001-08-10,3780,3710,3730,3806.0,3748.6666666666665,3773.63778748792,3759.3993434253553,63.10679611650486
2001-08-13,3830,3750,3830,3776.0,3773.3333333333335,3792.4251916586136,3768.2244254971856,66.07142857142857
2001-08-14,3959,3870,3950,3794.0,3805.3333333333335,3844.9501277724094,3790.9463723100375,66.66666666666666
2001-08-16,3899,3819,3900,3814.0,3827.3333333333335,3863.3000851816064,3804.578075771283,61.94690265486726
2001-08-17,3960,3870,3920,3866.0,3846.6666666666665,3882.2000567877376,3819.0058162998725,59.81308411214953
2001-08-20,3829,3780,3800,3880.0,3852.6666666666665,3854.800037858492,3816.6300892623885,53.781512605042025
2001-08-21,3849,3700,3720,3858.0,3853.3333333333335,3809.866691905662,3804.55132810459,47.05882352941176
2001-08-22,3850,3629,3850,3838.0,3857.3333333333335,3823.244461270441,3810.2324120915164,45.21739130434783
2001-08-24,3880,3780,3840,3812.0,3845.3333333333335,3834.7753161201967,3818.3029405075677,42.71844660194174
2001-08-27,4020,3920,3980,3848.0,3844.6666666666665,3883.1835440801315,3838.5150729441216,50.0
2001-08-28,4000,3930,3940,3892.0,3842.0,3902.122362720088,3851.200688826106,53.70370370370371
2001-08-29,3970,3860,3930,3908.0,3846.6666666666665,3911.414908480059,3861.050602722843,56.310679611650485
2001-08-30,3940,3840,3920,3922.0,3854.6666666666665,3914.276605653373,3868.4192773824875,64.44444444444444
2001-08-31,3880,3749,3800,3914.0,3864.0,3876.184403768915,3859.8668677096766,53.684210526315795
2001-09-03,3820,3750,3760,3870.0,3866.0,3837.456269179277,3847.383509245967,46.067415730337075
2001-09-04,3940,3750,3930,3868.0,3872.6666666666665,3868.3041794528517,3857.7105705902213,48.93617021276596
2001-09-05,3849,3750,3790,3840.0,3862.0,3842.202786301901,3849.2467492664437,44.66019417475728
2001-09-06,3850,3760,3770,3810.0,3853.3333333333335,3818.1351908679344,3839.340905608138,42.71844660194174
2001-09-07,3819,3690,3820,3814.0,3846.6666666666665,3818.7567939119563,3836.923292407121,51.04166666666667
2001-09-10,3830,3729,3830,3828.0,3848.6666666666665,3822.5045292746377,3836.057880856231,56.17977528089887
2001-09-11,3850,3720,3740,3790.0,3850.0,3795.0030195164254,3824.050645749202,43.52941176470588
2001-09-12,3460,3200,3230,3678.0,3808.6666666666665,3606.668679677617,3749.794315030552,27.205882352941174
2001-09-13,3460,3319,3430,3610.0,3780.6666666666665,3547.7791197850784,3709.820025651733,36.7741935483871
2001-09-14,3449,3289,3390,3524.0,3750.6666666666665,3495.186079856719,3669.8425224452662,29.65517241379311
2001-09-17,3360,3240,3280,3414.0,3704.0,3423.4573865711463,3621.112207139608,28.289473684210535
2001-09-18,3400,3300,3350,3336.0,3664.6666666666665,3398.971591047431,3587.223181247157,31.64556962025317
2001-09-19,3340,3260,3280,3346.0,3621.3333333333335,3359.3143940316213,3548.820283591262,30.487804878048777
2001-09-20,3200,3030,3080,3276.0,3565.3333333333335,3266.209596021081,3490.217748142354,29.069767441860463
2001-09-21,2940,2790,2850,3168.0,3502.0,3127.473064014054,3410.19052962456,26.17801047120419
2001-09-24,2960,2810,2960,3104.0,3448.6666666666665,3071.648709342703,3353.91671342149,23.78378378378379
2001-09-25,3070,2860,2860,3006.0,3377.3333333333335,3001.099139561802,3292.1771242438035,24.309392265193367
2001-09-26,2870,2790,2830,2916.0,3313.3333333333335,2944.0660930412014,3234.404983713328,24.175824175824175
2001-09-27,2810,2680,2810,2862.0,3249.3333333333335,2899.377395360801,3181.354360749162,21.78770949720669
2001-09-28,2900,2780,2800,2852.0,3181.3333333333335,2866.251596907201,3133.6850656555166,21.2290502793296
2001-10-04,3000,2860,2910,2842.0,3120.0,2880.8343979381343,3105.724432448577,27.071823204419886
2001-10-05,2970,2870,2950,2860.0,3067.3333333333335,2903.889598625423,3086.258878392505,39.55223880597015
2001-10-08,2960,2890,2920,2878.0,3046.6666666666665,2909.2597324169487,3065.4765185934416,28.205128205128204
2001-10-09,3060,2960,3030,2922.0,3020.0,2949.506488277966,3061.0419537692615,35.48387096774192
2001-10-10,3010,2960,2980,2958.0,2992.6666666666665,2959.6709921853108,3050.9117095481038,37.288135593220346
2001-10-11,3200,3070,3180,3012.0,2986.0,3033.1139947902075,3067.0477458545906,43.51145038167939
2001-10-12,3339,3250,3260,3074.0,2980.0,3108.742663193472,3091.166777622767,49.24242424242425
2001-10-15,3240,3180,3200,3130.0,2974.6666666666665,3139.161775462315,3104.770930419921,55.08474576271186
2001-10-16,3230,3160,3180,3160.0,2981.3333333333335,3152.774516974877,3114.174564117431,67.01030927835052
2001-10-17,3300,3230,3280,3220.0,3010.0,3195.183011316585,3134.9027436027523,66.66666666666666
2001-10-18,3260,3170,3260,3236.0,3030.0,3216.788674211057,3150.539900652408,72.72727272727273
2001-10-19,3409,3260,3400,3264.0,3066.0,3277.859116140705,3181.722413070857,78.78787878787878
2001-10-22,3470,3330,3390,3302.0,3103.3333333333335,3315.23941076047,3207.757111437,79.59183673469389
2001-10-23,3530,3450,3480,3362.0,3148.0,3370.159607173647,3241.787472507375,82.0754716981132
2001-10-24,3710,3550,3710,3448.0,3208.6666666666665,3483.439738115765,3300.314038443953,83.89830508474576
2001-10-25,3700,3620,3660,3528.0,3258.6666666666665,3542.293158743844,3345.2747836384588,79.83193277310924
2001-10-26,3690,3580,3620,3572.0,3303.3333333333335,3568.1954391625627,3379.6154356836514,79.16666666666667
2001-10-29,3700,3610,3680,3630.0,3354.0,3605.463626108375,3417.163506223195,78.26086956521739
2001-10-30,3580,3469,3480,3630.0,3384.0,3563.6424174055837,3425.0180679452956,69.23076923076923
2001-10-31,3479,3410,3470,3582.0,3416.6666666666665,3532.4282782703895,3430.6408094521335,63.06306306306306
2001-11-01,3630,3480,3580,3566.0,3443.3333333333335,3548.2855188469266,3449.310708270617,64.03508771929825
2001-11-02,3670,3630,3660,3574.0,3470.0,3585.523679231285,3475.64686973679,69.82758620689654
2001-11-05,3699,3619,3700,3578.0,3503.3333333333335,3623.682452820857,3503.6910110196914,72.03389830508475
2001-11-06,3829,3760,3800,3642.0,3544.6666666666665,3682.4549685472384,3540.72963464223,72.03389830508475
2001-11-07,3829,3770,3810,3710.0,3580.0,3724.9699790314926,3574.388430311951,73.5042735042735
2001-11-08,3870,3800,3860,3766.0,3620.0,3769.979986020995,3610.089876522957,71.2962962962963
2001-11-09,4010,3860,3970,3828.0,3658.0,3836.653324013997,3655.0786419575875,74.57627118644068
2001-11-12,4050,3930,4000,3888.0,3698.6666666666665,3891.1022160093316,3698.193811712889,73.21428571428572
2001-11-14,4300,4059,4300,4026.0,3772.6666666666665,4051.600984893037,3806.4296370926804,78.0701754385965
2001-11-15,4290,4150,4190,4092.0,3808.0,4097.733989928692,3854.375932456095,73.55371900826447
2001-11-16,4190,4070,4180,4134.0,3845.3333333333335,4125.1559932857945,3895.078940899083,71.55172413793103
2001-11-19,4400,4100,4370,4208.0,3891.3333333333335,4206.77066219053,3954.444073286698,88.69565217391305
2001-11-20,4460,4270,4270,4262.0,3944.0,4227.84710812702,3993.8885641258607,82.25806451612902
2001-11-21,4300,4150,4220,4246.0,3994.0,4225.231405418013,4022.152493610128,77.11864406779661
2001-11-22,4320,4160,4320,4272.0,4043.3333333333335,4256.8209369453425,4059.3834319088623,77.5
2001-11-23,4450,4300,4440,4324.0,4095.3333333333335,4317.880624630228,4106.960502920254,78.90625
2001-11-26,4620,4470,4600,4370.0,4155.333333333333,4411.920416420153,4168.590440055223,79.85074626865672
2001-11-27,4660,4570,4620,4440.0,4210.0,4481.280277613436,4225.01663504832,80.0
2001-11-28,4600,4350,4380,4472.0,4248.0,4447.520185075624,4244.38955566728,66.88311688311688
2001-11-29,4490,4170,4200,4448.0,4270.666666666667,4365.013456717083,4238.84086120887,57.14285714285714
2001-11-30,4460,4330,4360,4432.0,4296.666666666667,4363.342304478056,4253.985753557761,60.3448275862069
2001-12-03,4500,4290,4490,4410.0,4329.333333333333,4405.561536318704,4283.487534363041,63.10160427807487
2001-12-04,4610,4440,4600,4406.0,4369.333333333333,4470.374357545803,4323.051592567661,58.92857142857143
2001-12-05,5290,4740,5290,4588.0,4435.333333333333,4743.582905030536,4443.9201434967035,74.33628318584071
